cdr_id,timestamp,calling_msisdn,called_msisdn,call_direction,call_type,duration_sec,termination_cause,call_status,cell_id,interconnect_operator,retail_revenue_tzs,settlement_mtr_tzs,erlang_fraction,is_dropped,is_simbox_flag,is_wangiri_flag
CDR-V-1006357,2026-09-05 19:31:44,+25567623019,+25577154213,MT (Mobile Terminated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-ARU-002,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006358,2026-09-05 19:38:18,+25565816052,+25565416918,MT (Mobile Terminated),VoLTE,278,NORMAL_CLEARING,ANSWERED,TZ-TAN-002,TIGO_ON_NET,150.0,0.0,0.077222,0,0,0
CDR-V-1006359,2026-09-05 19:02:49,+25577543588,+25576396100,MO (Mobile Originated),VoLTE,318,NORMAL_CLEARING,ANSWERED,TZ-MWA-003,VODACOM,270.0,93.6,0.088333,0,0,0
CDR-V-1006360,2026-09-05 19:01:44,+25565568436,+25567693897,MT (Mobile Terminated),3G_CS,142,NORMAL_CLEARING,ANSWERED,TZ-SON-001,TIGO_ON_NET,90.0,0.0,0.039444,0,0,0
CDR-V-1006361,2026-09-05 19:43:59,+25571454366,+25571563211,MO (Mobile Originated),2G_CS,236,NORMAL_CLEARING,ANSWERED,TZ-DAR-013,TIGO_ON_NET,120.0,0.0,0.065556,0,0,0
CDR-V-1006362,2026-09-05 19:14:28,+25571891775,+25567697701,MT (Mobile Terminated),3G_CS,85,NORMAL_CLEARING,ANSWERED,TZ-DAR-002,TIGO_ON_NET,60.0,0.0,0.023611,0,0,0
CDR-V-1006363,2026-09-05 19:51:04,+25567364583,+25567499396,MO (Mobile Originated),2G_CS,158,NORMAL_CLEARING,ANSWERED,TZ-DAR-002,TIGO_ON_NET,90.0,0.0,0.043889,0,0,0
CDR-V-1006364,2026-09-05 19:27:18,+25571917326,+25575819701,MO (Mobile Originated),VoLTE,240,NORMAL_CLEARING,ANSWERED,TZ-DAR-015,VODACOM,180.0,62.4,0.066667,0,0,0
CDR-V-1006365,2026-09-05 19:59:00,+25571584887,+25567814715,MT (Mobile Terminated),VoLTE,0,USER_BUSY,BUSY,TZ-KIL-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006366,2026-09-05 19:26:47,+25577804505,+25565122750,MO (Mobile Originated),VoLTE,152,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-004,TIGO_ON_NET,90.0,0.0,0.042222,0,0,0
CDR-V-1006367,2026-09-05 19:45:01,+25577113597,+25574860861,MO (Mobile Originated),2G_CS,0,USER_BUSY,BUSY,TZ-DAR-009,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1006368,2026-09-05 19:56:00,+25571470534,+25571838813,MT (Mobile Terminated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-BUK-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006369,2026-09-05 19:50:45,+25577100716,+25571429555,MT (Mobile Terminated),VoLTE,114,NORMAL_CLEARING,ANSWERED,TZ-DAR-002,TIGO_ON_NET,60.0,0.0,0.031667,0,0,0
CDR-V-1006370,2026-09-05 19:33:13,+25571289226,+25567743114,MO (Mobile Originated),VoLTE,136,NORMAL_CLEARING,ANSWERED,TZ-ARU-002,TIGO_ON_NET,90.0,0.0,0.037778,0,0,0
CDR-V-1006371,2026-09-05 19:11:30,+25577616428,+25578331247,MT (Mobile Terminated),2G_CS,85,NORMAL_CLEARING,ANSWERED,TZ-MBY-002,AIRTEL,90.0,31.2,0.023611,0,0,0
CDR-V-1006372,2026-09-05 19:20:29,+25567145883,+25565525500,MO (Mobile Originated),VoLTE,320,NORMAL_CLEARING,ANSWERED,TZ-IRI-001,TIGO_ON_NET,180.0,0.0,0.088889,0,0,0
CDR-V-1006373,2026-09-05 19:43:31,+25577493214,+25567418771,MO (Mobile Originated),VoLTE,21,UPLINK_INTERFERENCE,DROPPED,TZ-PWA-002,TIGO_ON_NET,30.0,0.0,0.005833,1,0,0
CDR-V-1006374,2026-09-05 19:53:56,+25577954886,+25576449096,MT (Mobile Terminated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-KIL-003,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1006375,2026-09-05 19:24:13,+25565663646,+25567955584,MO (Mobile Originated),VoLTE,123,NORMAL_CLEARING,ANSWERED,TZ-IRI-001,TIGO_ON_NET,90.0,0.0,0.034167,0,0,0
CDR-V-1006376,2026-09-05 19:55:29,+25567625772,+25569690209,MO (Mobile Originated),VoLTE,338,NORMAL_CLEARING,ANSWERED,TZ-DAR-004,AIRTEL,270.0,93.6,0.093889,0,0,0
CDR-V-1006377,2026-09-05 19:21:45,+25571988324,+25571182432,MO (Mobile Originated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DOM-003,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006378,2026-09-05 19:10:24,+25565556641,+25575571460,MT (Mobile Terminated),VoLTE,318,NORMAL_CLEARING,ANSWERED,TZ-PWA-001,VODACOM,270.0,93.6,0.088333,0,0,0
CDR-V-1006379,2026-09-05 19:08:55,+25571320638,+25479540488,MT (Mobile Terminated),VoLTE,0,USER_BUSY,BUSY,TZ-DAR-014,INTL_KENYA,0.0,0.0,0.0,0,0,0
CDR-V-1006380,2026-09-05 19:45:00,+25565615353,+25571912534,MO (Mobile Originated),3G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-TND-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006381,2026-09-05 19:39:31,+25565736237,+25575539807,MT (Mobile Terminated),3G_CS,93,NORMAL_CLEARING,ANSWERED,TZ-TND-001,VODACOM,90.0,31.2,0.025833,0,0,0
CDR-V-1006382,2026-09-05 19:34:25,+25577492292,+25577350772,MT (Mobile Terminated),VoLTE,282,NORMAL_CLEARING,ANSWERED,TZ-DAR-006,TIGO_ON_NET,150.0,0.0,0.078333,0,0,0
CDR-V-1006383,2026-09-05 19:23:02,+25567317523,+25567480121,MO (Mobile Originated),2G_CS,291,NORMAL_CLEARING,ANSWERED,TZ-TND-001,TIGO_ON_NET,150.0,0.0,0.080833,0,0,0
CDR-V-1006384,2026-09-05 19:40:59,+25577868136,+25577867465,MT (Mobile Terminated),VoLTE,163,NORMAL_CLEARING,ANSWERED,TZ-MWA-003,TIGO_ON_NET,90.0,0.0,0.045278,0,0,0
CDR-V-1006385,2026-09-05 19:56:02,+25577286049,+25577135312,MO (Mobile Originated),3G_CS,345,NORMAL_CLEARING,ANSWERED,TZ-DAR-009,TIGO_ON_NET,180.0,0.0,0.095833,0,0,0
CDR-V-1006386,2026-09-05 19:26:42,+25571783823,+25565602542,MO (Mobile Originated),VoLTE,358,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,TIGO_ON_NET,0.0,0.0,0.099444,0,1,0
CDR-V-1006387,2026-09-05 19:58:23,+25565460934,+25562878076,MO (Mobile Originated),3G_CS,34,NORMAL_CLEARING,ANSWERED,TZ-TAR-001,HALOTEL,45.0,15.6,0.009444,0,0,0
CDR-V-1006388,2026-09-05 19:49:49,+25565312460,+25567726531,MT (Mobile Terminated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-011,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006389,2026-09-05 19:31:21,+25567634363,+25574321707,MT (Mobile Terminated),2G_CS,318,NORMAL_CLEARING,ANSWERED,TZ-PWA-001,VODACOM,270.0,93.6,0.088333,0,0,0
CDR-V-1006390,2026-09-05 19:16:12,+25571230344,+25576821075,MT (Mobile Terminated),VoLTE,68,NORMAL_CLEARING,ANSWERED,TZ-DAR-003,VODACOM,90.0,31.2,0.018889,0,0,0
CDR-V-1006391,2026-09-05 19:55:21,+25571891775,+25575182810,MO (Mobile Originated),2G_CS,275,NORMAL_CLEARING,ANSWERED,TZ-DAR-002,VODACOM,225.0,78.0,0.076389,0,0,0
CDR-V-1006392,2026-09-05 19:33:22,+25577310541,+25565553139,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-006,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006393,2026-09-05 19:37:16,+25567675191,+25565412546,MT (Mobile Terminated),VoLTE,115,NORMAL_CLEARING,ANSWERED,TZ-MWA-002,TIGO_ON_NET,60.0,0.0,0.031944,0,0,0
CDR-V-1006394,2026-09-05 19:19:21,+25571618951,+25576388566,MO (Mobile Originated),VoLTE,166,NORMAL_CLEARING,ANSWERED,TZ-DAR-010,VODACOM,135.0,46.8,0.046111,0,0,0
CDR-V-1006395,2026-09-05 19:15:40,+25577433219,+25571448900,MT (Mobile Terminated),2G_CS,311,NORMAL_CLEARING,ANSWERED,TZ-MWA-001,TIGO_ON_NET,180.0,0.0,0.086389,0,0,0
CDR-V-1006396,2026-09-05 19:36:25,+25571463737,+25574557868,MO (Mobile Originated),3G_CS,41,NORMAL_CLEARING,ANSWERED,TZ-SNG-001,VODACOM,45.0,15.6,0.011389,0,0,0
CDR-V-1006397,2026-09-05 19:30:07,+25577997830,+25577656868,MT (Mobile Terminated),VoLTE,83,NORMAL_CLEARING,ANSWERED,TZ-MWA-003,TIGO_ON_NET,60.0,0.0,0.023056,0,0,0
CDR-V-1006398,2026-09-05 19:46:17,+25577401603,+25574489041,MO (Mobile Originated),VoLTE,253,NORMAL_CLEARING,ANSWERED,TZ-GEI-001,VODACOM,225.0,78.0,0.070278,0,0,0
CDR-V-1006399,2026-09-05 19:07:55,+25567658224,+25565225738,MT (Mobile Terminated),VoLTE,50,NORMAL_CLEARING,ANSWERED,TZ-DAR-012,TIGO_ON_NET,30.0,0.0,0.013889,0,0,0
CDR-V-1006400,2026-09-05 19:13:08,+25571801145,+25571122280,MO (Mobile Originated),VoLTE,326,NORMAL_CLEARING,ANSWERED,TZ-KIG-001,TIGO_ON_NET,180.0,0.0,0.090556,0,0,0
CDR-V-1006401,2026-09-05 19:56:19,+25577509992,+25573751053,MO (Mobile Originated),VoLTE,145,NORMAL_CLEARING,ANSWERED,TZ-KIL-003,TTCL,135.0,46.8,0.040278,0,0,0
CDR-V-1006402,2026-09-05 19:26:28,+25571697347,+25574512143,MO (Mobile Originated),VoLTE,351,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,VODACOM,0.0,91.26,0.0975,0,1,0
CDR-V-1006403,2026-09-05 19:17:07,+25571949884,+25567544965,MO (Mobile Originated),VoLTE,0,USER_BUSY,BUSY,TZ-MOR-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006404,2026-09-05 19:39:17,+25577975355,+25571255768,MO (Mobile Originated),VoLTE,0,USER_BUSY,BUSY,TZ-ZNZ-003,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006405,2026-09-05 19:36:32,+25577780130,+25565208893,MT (Mobile Terminated),VoLTE,345,NORMAL_CLEARING,ANSWERED,TZ-DAR-008,TIGO_ON_NET,180.0,0.0,0.095833,0,0,0
CDR-V-1006406,2026-09-05 19:04:35,+25567498930,+25575785567,MO (Mobile Originated),VoLTE,89,UPLINK_INTERFERENCE,DROPPED,TZ-ZNZ-001,VODACOM,90.0,31.2,0.024722,1,0,0
CDR-V-1006407,2026-09-05 19:30:10,+25565925148,+25577927349,MT (Mobile Terminated),VoLTE,42,NORMAL_CLEARING,ANSWERED,TZ-SHI-001,TIGO_ON_NET,30.0,0.0,0.011667,0,0,0
CDR-V-1006408,2026-09-05 19:49:17,+25577617033,+25574446276,MO (Mobile Originated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-IRI-001,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1006409,2026-09-05 19:37:35,+25567779259,+25561836439,MT (Mobile Terminated),3G_CS,353,NORMAL_CLEARING,ANSWERED,TZ-SON-001,HALOTEL,270.0,93.6,0.098056,0,0,0
CDR-V-1006410,2026-09-05 19:40:26,+25571596221,+25568186495,MO (Mobile Originated),2G_CS,118,HANDOVER_FAILURE,DROPPED,TZ-TAN-001,AIRTEL,90.0,31.2,0.032778,1,0,0
CDR-V-1006411,2026-09-05 19:49:00,+25565785280,+25577840266,MO (Mobile Originated),3G_CS,327,NORMAL_CLEARING,ANSWERED,TZ-KAH-001,TIGO_ON_NET,180.0,0.0,0.090833,0,0,0
CDR-V-1006412,2026-09-05 19:08:49,+25571804758,+25565401759,MO (Mobile Originated),2G_CS,282,NORMAL_CLEARING,ANSWERED,TZ-KIL-002,TIGO_ON_NET,150.0,0.0,0.078333,0,0,0
CDR-V-1006413,2026-09-05 19:42:35,+25577209385,+25574623724,MO (Mobile Originated),2G_CS,26,NORMAL_CLEARING,ANSWERED,TZ-DAR-003,VODACOM,45.0,15.6,0.007222,0,0,0
CDR-V-1006414,2026-09-05 20:59:15,+25577819678,+25571244796,MT (Mobile Terminated),3G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-014,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006415,2026-09-05 20:12:17,+25577801569,+25571693731,MT (Mobile Terminated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MWA-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006416,2026-09-05 20:10:21,+25577208310,+25576472178,MT (Mobile Terminated),2G_CS,319,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,VODACOM,270.0,93.6,0.088611,0,0,0
CDR-V-1006417,2026-09-05 20:29:44,+25571923914,+25577222858,MT (Mobile Terminated),3G_CS,282,NORMAL_CLEARING,ANSWERED,TZ-KIL-003,TIGO_ON_NET,150.0,0.0,0.078333,0,0,0
CDR-V-1006418,2026-09-05 20:29:02,+25567894086,+25561914833,MO (Mobile Originated),3G_CS,223,NORMAL_CLEARING,ANSWERED,TZ-ARU-003,HALOTEL,180.0,62.4,0.061944,0,0,0
CDR-V-1006419,2026-09-05 20:42:29,+25571759675,+25567226179,MO (Mobile Originated),VoLTE,327,NORMAL_CLEARING,ANSWERED,TZ-DOM-001,TIGO_ON_NET,180.0,0.0,0.090833,0,0,0
CDR-V-1006420,2026-09-05 20:11:39,+25565497073,+25576414327,MT (Mobile Terminated),2G_CS,0,USER_BUSY,BUSY,TZ-DAR-010,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1006421,2026-09-05 20:34:02,+25571738577,+25577558831,MT (Mobile Terminated),3G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-010,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006422,2026-09-05 20:42:25,+25571464488,+25571931845,MO (Mobile Originated),VoLTE,325,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-002,TIGO_ON_NET,180.0,0.0,0.090278,0,0,0
CDR-V-1006423,2026-09-05 20:54:59,+25565211957,+25576149732,MT (Mobile Terminated),3G_CS,199,NORMAL_CLEARING,ANSWERED,TZ-TAB-001,VODACOM,180.0,62.4,0.055278,0,0,0
CDR-V-1006424,2026-09-05 20:31:13,+25567492125,+25567535919,MO (Mobile Originated),3G_CS,0,USER_BUSY,BUSY,TZ-TAB-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006425,2026-09-05 20:28:09,+25565537605,+25574382523,MO (Mobile Originated),VoLTE,289,NORMAL_CLEARING,ANSWERED,TZ-SNG-001,VODACOM,225.0,78.0,0.080278,0,0,0
CDR-V-1006426,2026-09-05 20:33:16,+25577813446,+25577107660,MO (Mobile Originated),2G_CS,0,USER_BUSY,BUSY,TZ-KIL-002,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006427,2026-09-05 20:42:48,+25577125990,+25565108787,MO (Mobile Originated),CS_VOICE,1,CALLER_ABANDON,NO_ANSWER_FLASH,TZ-BUK-001,FRAUD_PREMIUM,0.0,0.0,0.000278,0,0,1
CDR-V-1006428,2026-09-05 20:29:10,+25571593393,+25567157278,MO (Mobile Originated),3G_CS,90,NORMAL_CLEARING,ANSWERED,TZ-MWA-001,TIGO_ON_NET,60.0,0.0,0.025,0,0,0
CDR-V-1006429,2026-09-05 20:57:57,+25577476701,+25567947205,MO (Mobile Originated),VoLTE,182,NORMAL_CLEARING,ANSWERED,TZ-DAR-014,TIGO_ON_NET,120.0,0.0,0.050556,0,0,0
CDR-V-1006430,2026-09-05 20:29:25,+25571256900,+25565732035,MO (Mobile Originated),VoLTE,29,NORMAL_CLEARING,ANSWERED,TZ-TAR-001,TIGO_ON_NET,30.0,0.0,0.008056,0,0,0
CDR-V-1006431,2026-09-05 20:34:38,+25571963617,+25567818381,MT (Mobile Terminated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-TAN-002,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006432,2026-09-05 20:36:23,+25565978302,+25569312847,MO (Mobile Originated),3G_CS,283,NORMAL_CLEARING,ANSWERED,TZ-KAH-001,AIRTEL,225.0,78.0,0.078611,0,0,0
CDR-V-1006433,2026-09-05 20:47:23,+25577535878,+25571160823,MT (Mobile Terminated),3G_CS,251,NORMAL_CLEARING,ANSWERED,TZ-NJO-001,TIGO_ON_NET,150.0,0.0,0.069722,0,0,0
CDR-V-1006434,2026-09-05 20:47:36,+25571584887,+25562927081,MT (Mobile Terminated),VoLTE,171,NORMAL_CLEARING,ANSWERED,TZ-KIL-001,HALOTEL,135.0,46.8,0.0475,0,0,0
CDR-V-1006435,2026-09-05 20:10:26,+25565567896,+25576879947,MO (Mobile Originated),2G_CS,330,NORMAL_CLEARING,ANSWERED,TZ-DAR-015,VODACOM,270.0,93.6,0.091667,0,0,0
CDR-V-1006436,2026-09-05 20:22:26,+25577850435,+25568336980,MT (Mobile Terminated),2G_CS,333,NORMAL_CLEARING,ANSWERED,TZ-DOM-002,AIRTEL,270.0,93.6,0.0925,0,0,0
CDR-V-1006437,2026-09-05 20:31:12,+25567780228,+25479028965,MT (Mobile Terminated),2G_CS,355,NORMAL_CLEARING,ANSWERED,TZ-DOM-002,INTL_KENYA,1500.0,720.0,0.098611,0,0,0
CDR-V-1006438,2026-09-05 20:21:29,+25567307212,+25672616564,MT (Mobile Terminated),VoLTE,81,NORMAL_CLEARING,ANSWERED,TZ-KIL-001,INTL_UGANDA,500.0,240.0,0.0225,0,0,0
CDR-V-1006439,2026-09-05 20:23:56,+25565779020,+25565183255,MT (Mobile Terminated),2G_CS,48,NORMAL_CLEARING,ANSWERED,TZ-DAR-010,TIGO_ON_NET,30.0,0.0,0.013333,0,0,0
CDR-V-1006440,2026-09-05 20:57:09,+25577153457,+25574597008,MT (Mobile Terminated),VoLTE,256,NORMAL_CLEARING,ANSWERED,TZ-TND-001,VODACOM,225.0,78.0,0.071111,0,0,0
CDR-V-1006441,2026-09-05 20:38:31,+25577464863,+25578605828,MO (Mobile Originated),3G_CS,126,NORMAL_CLEARING,ANSWERED,TZ-TAN-002,AIRTEL,135.0,46.8,0.035,0,0,0
CDR-V-1006442,2026-09-05 20:09:27,+25567436241,+25562920179,MO (Mobile Originated),VoLTE,106,NORMAL_CLEARING,ANSWERED,TZ-SON-001,HALOTEL,90.0,31.2,0.029444,0,0,0
CDR-V-1006443,2026-09-05 20:30:49,+25571950360,+25571287153,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MBY-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006444,2026-09-05 20:43:19,+25565706403,+25567777831,MT (Mobile Terminated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-SHI-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006445,2026-09-05 20:34:10,+25571916902,+25571569065,MT (Mobile Terminated),3G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-011,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006446,2026-09-05 20:45:19,+25565501035,+25565950612,MO (Mobile Originated),VoLTE,168,NORMAL_CLEARING,ANSWERED,TZ-ARU-002,TIGO_ON_NET,90.0,0.0,0.046667,0,0,0
CDR-V-1006447,2026-09-05 20:29:23,+25571972831,+25574933078,MO (Mobile Originated),VoLTE,0,TRUNK_CIRCUIT_CONGESTION,CONGESTION_BLOCKED,TZ-MOR-001,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1006448,2026-09-05 20:30:19,+25571447688,+25577754933,MT (Mobile Terminated),2G_CS,122,NORMAL_CLEARING,ANSWERED,TZ-DAR-011,TIGO_ON_NET,90.0,0.0,0.033889,0,0,0
CDR-V-1006449,2026-09-05 20:58:18,+25565927895,+25567586104,MO (Mobile Originated),3G_CS,232,NORMAL_CLEARING,ANSWERED,TZ-MBY-001,TIGO_ON_NET,120.0,0.0,0.064444,0,0,0
CDR-V-1006450,2026-09-05 20:20:43,+25567613317,+25567715511,MT (Mobile Terminated),VoLTE,280,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-001,TIGO_ON_NET,150.0,0.0,0.077778,0,0,0
CDR-V-1006451,2026-09-05 20:37:47,+25577468611,+25568338597,MT (Mobile Terminated),VoLTE,130,NORMAL_CLEARING,ANSWERED,TZ-TAB-001,AIRTEL,135.0,46.8,0.036111,0,0,0
CDR-V-1006452,2026-09-05 20:06:45,+25577649435,+25561136288,MO (Mobile Originated),3G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-015,HALOTEL,0.0,0.0,0.0,0,0,0
CDR-V-1006453,2026-09-05 20:12:57,+25567937302,+25577587523,MO (Mobile Originated),3G_CS,95,NORMAL_CLEARING,ANSWERED,TZ-DAR-002,TIGO_ON_NET,60.0,0.0,0.026389,0,0,0
CDR-V-1006454,2026-09-05 20:55:23,+25567740216,+25577290666,MO (Mobile Originated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-005,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006455,2026-09-05 20:02:00,+25577936865,+25576714125,MT (Mobile Terminated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MTW-001,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1006456,2026-09-05 20:53:07,+25565138821,+25575735232,MT (Mobile Terminated),3G_CS,346,NORMAL_CLEARING,ANSWERED,TZ-TND-001,VODACOM,270.0,93.6,0.096111,0,0,0
CDR-V-1006457,2026-09-05 20:32:08,+25571520124,+25576503133,MO (Mobile Originated),VoLTE,295,NORMAL_CLEARING,ANSWERED,TZ-IRI-001,VODACOM,225.0,78.0,0.081944,0,0,0
CDR-V-1006458,2026-09-05 20:22:33,+25577599028,+25567930140,MO (Mobile Originated),VoLTE,235,NORMAL_CLEARING,ANSWERED,TZ-TAN-002,TIGO_ON_NET,120.0,0.0,0.065278,0,0,0
CDR-V-1006459,2026-09-05 20:50:15,+25567364583,+25568463029,MO (Mobile Originated),3G_CS,335,NORMAL_CLEARING,ANSWERED,TZ-DAR-002,AIRTEL,270.0,93.6,0.093056,0,0,0
CDR-V-1006460,2026-09-05 20:53:22,+25565919209,+25575964029,MO (Mobile Originated),2G_CS,315,NORMAL_CLEARING,ANSWERED,TZ-KIL-002,VODACOM,270.0,93.6,0.0875,0,0,0
CDR-V-1006461,2026-09-05 20:56:33,+25567268163,+25567195058,MO (Mobile Originated),VoLTE,0,USER_BUSY,BUSY,TZ-DAR-008,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006462,2026-09-05 20:54:08,+25571697347,+25571192053,MO (Mobile Originated),VoLTE,371,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,TIGO_ON_NET,0.0,0.0,0.103056,0,1,0
CDR-V-1006463,2026-09-05 20:40:22,+25577292259,+25571762248,MO (Mobile Originated),2G_CS,335,NORMAL_CLEARING,ANSWERED,TZ-GEI-001,TIGO_ON_NET,180.0,0.0,0.093056,0,0,0
CDR-V-1006464,2026-09-05 20:31:24,+25565908323,+25574704589,MO (Mobile Originated),VoLTE,355,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-004,VODACOM,270.0,93.6,0.098611,0,0,0
CDR-V-1006465,2026-09-05 20:59:31,+25567603268,+25565193439,MO (Mobile Originated),VoLTE,302,NORMAL_CLEARING,ANSWERED,TZ-DAR-006,TIGO_ON_NET,180.0,0.0,0.083889,0,0,0
CDR-V-1006466,2026-09-05 20:34:03,+25565889794,+25565583400,MT (Mobile Terminated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-NJO-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1006467,2026-09-05 20:13:27,+25577658580,+25576489724,MO (Mobile Originated),VoLTE,0,USER_BUSY,BUSY,TZ-TAB-001,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1006468,2026-09-05 20:10:11,+25565364760,+25577729039,MT (Mobile Terminated),VoLTE,325,NORMAL_CLEARING,ANSWERED,TZ-MOR-001,TIGO_ON_NET,180.0,0.0,0.090278,0,0,0
CDR-V-1006469,2026-09-05 20:05:29,+25571736877,+25568326916,MO (Mobile Originated),VoLTE,49,NORMAL_CLEARING,ANSWERED,TZ-MWA-002,AIRTEL,45.0,15.6,0.013611,0,0,0
CDR-V-1006470,2026-09-05 20:04:41,+25567737846,+25561678684,MT (Mobile Terminated),VoLTE,144,NORMAL_CLEARING,ANSWERED,TZ-TAB-001,HALOTEL,135.0,46.8,0.04,0,0,0
CDR-V-1006471,2026-09-05 20:51:16,+25571564077,+25574363216,MO (Mobile Originated),3G_CS,187,NORMAL_CLEARING,ANSWERED,TZ-DAR-004,VODACOM,180.0,62.4,0.051944,0,0,0
CDR-V-1006472,2026-09-05 20:47:24,+25571360400,+25569306588,MO (Mobile Originated),VoLTE,275,NORMAL_CLEARING,ANSWERED,TZ-TAR-001,AIRTEL,225.0,78.0,0.076389,0,0,0
CDR-V-1006473,2026-09-05 20:29:21,+25577286540,+25578175827,MT (Mobile Terminated),VoLTE,0,USER_BUSY,BUSY,TZ-DAR-015,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1006474,2026-09-05 20:38:18,+25567683316,+25571175278,MO (Mobile Originated),2G_CS,171,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-004,TIGO_ON_NET,90.0,0.0,0.0475,0,0,0
CDR-V-1006475,2026-09-05 20:43:07,+25571481024,+25577307655,MT (Mobile Terminated),VoLTE,193,NORMAL_CLEARING,ANSWERED,TZ-MOR-001,TIGO_ON_NET,120.0,0.0,0.053611,0,0,0
CDR-V-1006476,2026-09-05 20:19:39,+25567478662,+25577474222,MT (Mobile Terminated),2G_CS,95,HANDOVER_FAILURE,DROPPED,TZ-DAR-002,TIGO_ON_NET,60.0,0.0,0.026389,1,0,0
CDR-V-1006477,2026-09-05 20:35:48,+25565933215,+25576880127,MT (Mobile Terminated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-KIL-002,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1006478,2026-09-05 20:13:45,+25571857703,+25565573592,MT (Mobile Terminated),VoLTE,176,NORMAL_CLEARING,ANSWERED,TZ-MTW-001,TIGO_ON_NET,90.0,0.0,0.048889,0,0,0
CDR-V-1006479,2026-09-05 20:04:51,+25577107246,+25476501755,MT (Mobile Terminated),2G_CS,79,UPLINK_INTERFERENCE,DROPPED,TZ-DOM-001,INTL_KENYA,500.0,240.0,0.021944,1,0,0
